task_id,selection_status,demonstration_pairs,test_pairs,candidates_considered,exact_training_candidates,collision_candidates,selection_seconds,lodo_pair_exact,lodo_cell_accuracy,novel_test_colors,novel_test_color_count,identity_pair_exact_rate,identity_task_exact,posthoc_oracle_local_exists,posthoc_oracle_neighborhood,posthoc_oracle_model_bits,outcome,selected_neighborhood,offset_count,exception_count,model_description_bits,wrapper_description_bits,total_description_bits,mean_test_support,min_test_support,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,pair_exact_count_pass_at_2,pair_exact_rate_pass_at_2,task_exact_pass_at_2,second_neighborhood,matching_shape_pairs,cell_accuracy,scored_cells,compiled_checked,compiled_equivalent,binary4_invalid_rate,onehot_invalid_rate,dataset,dataset_commit,split,task_index
6ad5bdfd,selected,3,1,29,2,27,0.015157032990828156,0.0,0.6303030303030303,,0,0.0,0.0,1.0,von_neumann_r2,5198.0,predicted_incorrect,von_neumann_r2,13,60,3461.0,8.0,3469.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.69,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,168
6df30ad6,selected,5,1,29,2,27,0.046130086993798614,0.0,0.828,,0,0.0,0.0,1.0,von_neumann_r2,6206.0,predicted_incorrect,von_neumann_r2,13,85,4862.0,8.0,4870.0,0.13,0.13,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.76,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,169
6ea4a07e,selected,6,2,29,3,26,0.01674107403960079,0.0,0.07407407407407407,,0,0.0,0.0,1.0,moore_r1,2878.0,predicted_incorrect,moore_r1,9,52,2157.0,8.0,2165.0,0.0,0.0,2,0,0.0,0.0,0,0.0,0.0,,2,0.0,18,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,170
6f473927,unsupported_shape_change,4,1,29,0,0,1.6690464690327644e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,171
7039b2d7,unsupported_shape_change,3,1,29,0,0,1.1209631338715553e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,172
705a3229,no_deterministic_local_rule,4,1,29,0,29,0.028307394008152187,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,173
712bf12e,selected,3,1,29,1,28,0.033659570035524666,0.0,0.797373358348968,,0,0.0,0.0,1.0,moore_r2,14426.0,predicted_incorrect,moore_r2,25,109,11511.0,8.0,11519.0,0.011834319526627219,0.011834319526627219,1,0,0.0,0.0,0,0.0,0.0,,1,0.834319526627219,169,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,174
72207abc,no_deterministic_local_rule,3,1,29,0,29,0.011653454974293709,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,175
72a961c9,no_deterministic_local_rule,4,1,29,0,29,0.018415609025396407,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,176
73182012,unsupported_shape_change,3,1,29,0,0,1.0606017895042896e-05,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,177
73c3b0d8,no_deterministic_local_rule,4,1,29,0,29,0.012769247055985034,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,178
73ccf9c2,unsupported_shape_change,3,1,29,0,0,1.5319092199206352e-06,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,179
759f3fd3,no_deterministic_local_rule,2,1,29,0,29,0.024056992959231138,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,180
762cd429,no_deterministic_local_rule,3,1,29,0,29,0.037301649106666446,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,181
770cc55f,no_deterministic_local_rule,4,1,29,0,29,0.014350924990139902,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,182
782b5218,selected,3,1,29,2,27,0.024410582962445915,0.0,0.56,9,1,0.0,0.0,1.0,von_neumann_r2,9737.0,predicted_incorrect,von_neumann_r2,13,132,7497.0,8.0,7505.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.6,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,183
79369cc6,selected,3,1,29,3,26,0.06513752299360931,0.0,0.9788819875776398,,0,0.0,0.0,1.0,moore_r1,1477.0,predicted_incorrect,moore_r1,9,17,756.0,8.0,764.0,0.016666666666666666,0.016666666666666666,1,0,0.0,0.0,0,0.0,0.0,,1,0.925,240,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,184
7953d61e,unsupported_shape_change,5,1,29,0,0,1.8739374354481697e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,185
79fb03f4,no_deterministic_local_rule,6,1,29,0,29,0.04080346506088972,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,186
7bb29440,unsupported_shape_change,5,1,29,0,0,2.3330794647336006e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,187
7c8af763,no_deterministic_local_rule,3,1,29,0,29,0.016073108999989927,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,188
7c9b52a0,unsupported_shape_change,3,1,29,0,0,1.895008608698845e-06,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,189
7d18a6fb,unsupported_shape_change,3,1,29,0,0,8.910428732633591e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,190
7d1f7ee8,no_deterministic_local_rule,3,1,29,0,29,0.06909580004867166,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,191
7d419a02,no_deterministic_local_rule,3,1,29,0,29,0.038438561954535544,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,192
7e02026e,selected,3,1,29,2,27,0.032272062031552196,0.0,0.9097222222222222,,0,0.0,0.0,1.0,von_neumann_r2,3237.0,predicted_incorrect,von_neumann_r2,13,39,2285.0,8.0,2293.0,0.034722222222222224,0.034722222222222224,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.8819444444444444,144,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,193
7ee1c6ea,selected,3,1,29,4,25,0.02962139795999974,0.0,0.78,1;7,2,0.0,0.0,1.0,von_neumann_r1,2235.0,predicted_incorrect,von_neumann_r1,5,64,1587.0,8.0,1595.0,0.02,0.02,1,0,0.0,0.0,0,0.0,0.0,,1,0.72,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,194
817e6c09,no_deterministic_local_rule,5,1,29,0,29,0.02239291404839605,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,195
81c0276b,unsupported_shape_change,3,1,29,0,0,1.695007085800171e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,196
833dafe3,unsupported_shape_change,2,1,29,0,0,8.170027285814285e-07,,,1;9,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,197
845d6e51,no_deterministic_local_rule,3,1,29,0,29,0.029677325976081192,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,198
84db8fc4,selected,4,1,29,3,26,0.04035968100652099,0.0,0.5875,,0,0.0,0.0,1.0,moore_r1,8001.0,predicted_incorrect,moore_r1,9,165,6681.0,8.0,6689.0,0.05,0.05,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.67,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,199
84f2aca1,selected,4,1,29,4,25,0.046090060961432755,0.0,0.9676674364896074,,0,0.0,0.0,1.0,von_neumann_r1,433.0,solved,von_neumann_r1,5,16,433.0,8.0,441.0,0.9102564102564102,0.9102564102564102,1,1,1.0,1.0,1,1.0,1.0,von_neumann_r2,1,1.0,156,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,200
8597cfd7,unsupported_shape_change,4,1,29,0,0,1.9259750843048096e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,201
85b81ff1,no_deterministic_local_rule,4,1,29,0,29,0.03603710304014385,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,202
85fa5666,no_deterministic_local_rule,4,1,29,0,29,0.027153437957167625,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,203
8719f442,unsupported_shape_change,3,1,29,0,0,2.0819716155529022e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,204
88207623,no_deterministic_local_rule,2,1,29,0,29,0.023418711964040995,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,205
891232d6,no_deterministic_local_rule,4,1,29,0,29,0.09389931394252926,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,206
896d5239,selected,3,1,29,2,27,0.04269951302558184,0.0,0.9149305555555556,,0,0.0,0.0,1.0,von_neumann_r2,4246.0,predicted_incorrect,von_neumann_r2,13,49,2845.0,8.0,2853.0,0.018518518518518517,0.018518518518518517,1,0,0.0,0.0,0,0.0,0.0,,1,0.9074074074074074,270,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,207
8a371977,no_deterministic_local_rule,3,1,29,0,29,0.07163524196948856,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,208
8b28cd80,unsupported_shape_change,5,2,29,0,0,1.8980354070663452e-06,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,209
8ba14f53,unsupported_shape_change,6,1,29,0,0,3.1209783628582954e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,210
8cb8642d,no_deterministic_local_rule,3,1,29,0,29,0.03271012695040554,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,211
8dae5dfc,selected,4,1,29,1,28,0.08244804304558784,0.0,0.5450885668276972,5,1,0.0,0.0,1.0,moore_r2,73188.0,predicted_incorrect,moore_r2,25,506,52803.0,8.0,52811.0,0.07368421052631578,0.07368421052631578,1,0,0.0,0.0,0,0.0,0.0,,1,0.45526315789473687,380,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,212
8e2edd66,unsupported_shape_change,3,1,29,0,0,4.870002157986164e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,213
8ee62060,no_deterministic_local_rule,3,1,29,0,29,0.02007164095994085,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,214
8fbca751,selected,3,1,29,2,27,0.02010831597726792,0.0,0.8340248962655602,,0,0.0,0.0,1.0,moore_r2,7143.0,predicted_incorrect,von_neumann_r2,13,41,2397.0,8.0,2405.0,0.2604166666666667,0.2604166666666667,1,0,0.0,0.0,0,0.0,0.0,,1,0.7395833333333334,96,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,215
90347967,no_deterministic_local_rule,3,1,29,0,29,0.009702002978883684,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,216
903d1b4a,selected,4,1,29,2,27,0.08061064698267728,0.0,0.9384765625,,0,0.0,0.0,1.0,von_neumann_r2,4750.0,predicted_incorrect,von_neumann_r2,13,63,3630.0,8.0,3638.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.921875,256,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,217
9110e3c5,unsupported_shape_change,7,2,29,0,0,1.988024450838566e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,218
917bccba,no_deterministic_local_rule,3,1,29,0,29,0.022065078024752438,,,6;7,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,219
929ab4e9,no_deterministic_local_rule,4,1,29,0,29,0.11064659501425922,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,220
92e50de0,no_deterministic_local_rule,3,1,29,0,29,0.08918353694025427,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,221
9356391f,no_deterministic_local_rule,2,1,29,0,29,0.024562923004850745,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,222
93b4f4b3,unsupported_shape_change,2,1,29,0,0,2.0390143617987633e-06,,,4;7;8,3,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,223
93c31fbe,no_deterministic_local_rule,3,1,29,0,29,0.07072166993748397,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,224
94133066,unsupported_shape_change,3,1,29,0,0,1.8669525161385536e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,225
94414823,no_deterministic_local_rule,3,1,29,0,29,0.01612854201812297,,,1;9,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,226
94be5b80,no_deterministic_local_rule,2,1,29,0,29,0.02294957102276385,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,227
95a58926,no_deterministic_local_rule,3,1,29,0,29,0.05332398402970284,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,228
963f59bc,no_deterministic_local_rule,4,1,29,0,29,0.029184865998104215,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,229
96a8c0cd,no_deterministic_local_rule,4,1,29,0,29,0.0497692950302735,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,230
97239e3d,no_deterministic_local_rule,3,1,29,0,29,0.04165692999958992,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,231
9772c176,no_deterministic_local_rule,2,1,29,0,29,0.057006552000530064,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,232
981571dc,no_deterministic_local_rule,4,1,29,0,29,0.17216483096126467,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,233
992798f6,no_deterministic_local_rule,4,1,29,0,29,0.04008586297277361,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,234
99306f82,no_deterministic_local_rule,3,1,29,0,29,0.02729579503647983,,,7;9,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,235
9a4bb226,unsupported_shape_change,3,1,29,0,0,1.912936568260193e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,236
9b2a60aa,no_deterministic_local_rule,3,1,29,0,29,0.04981492296792567,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,237
9b365c51,no_deterministic_local_rule,3,1,29,0,29,0.01946899702306837,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,238
9b4c17c4,no_deterministic_local_rule,4,2,29,0,29,0.03341169306077063,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,239
9bebae7a,no_deterministic_local_rule,5,1,29,0,29,0.028117119916714728,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,240
9c1e755f,no_deterministic_local_rule,4,1,29,0,29,0.021439999109134078,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,241
9c56f360,selected,3,1,29,2,27,0.01528712606523186,0.0,0.8705882352941177,,0,0.0,0.0,1.0,von_neumann_r2,2117.0,predicted_incorrect,von_neumann_r2,13,22,1332.0,8.0,1340.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.8271604938271605,81,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,242
9caba7c3,selected,3,1,29,2,27,0.07681953103747219,0.0,0.9399815327793167,,0,0.0,0.0,1.0,moore_r2,9847.0,predicted_incorrect,von_neumann_r2,13,66,3798.0,8.0,3806.0,0.05263157894736842,0.05263157894736842,1,0,0.0,0.0,0,0.0,0.0,,1,0.9279778393351801,361,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,243
9ddd00f0,no_deterministic_local_rule,2,1,29,0,29,0.008348422008566558,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,244
9def23fe,no_deterministic_local_rule,3,1,29,0,29,0.05558961001224816,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,245
9f27f097,no_deterministic_local_rule,3,1,29,0,29,0.022002430050633848,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,246
a04b2602,selected,3,1,29,2,27,0.06875869794748724,0.0,0.8556701030927835,,0,0.0,0.0,1.0,von_neumann_r2,12033.0,predicted_incorrect,von_neumann_r2,13,143,8113.0,8.0,8121.0,0.5694444444444444,0.5694444444444444,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.8333333333333334,432,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,247
a096bf4d,no_deterministic_local_rule,3,1,29,0,29,0.05968815996311605,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,248
a3f84088,no_deterministic_local_rule,4,1,29,0,29,0.04022359603550285,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,249
a406ac07,no_deterministic_local_rule,3,1,29,0,29,0.01621318398974836,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,250
a57f2f04,no_deterministic_local_rule,3,1,29,0,29,0.057089871959760785,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,251
