section,family,train_fraction,method,metric,mean,std,ci95_low,ci95_high,n,samples,objects,width,layers,epsilon,path_length,n_bits,goal_depth,experiment,condition,grid_size,suite,task,n_inputs,best_function_language,language,case,code_family,minimum_formula_gates,size
logic_discovery,,,TinyMLP,description_bits,5152.0,0.0,5152.0,5152.0,5,,,,,,,,,,,,multi_rule_distractors,OR,,,,,,,
logic_discovery,,,TinyMLP,gate_count,,,,,5,,,,,,,,,,,,multi_rule_distractors,OR,,,,,,,
logic_discovery,,,TinyMLP,fit_seconds,0.08944244799204164,0.011237364943355503,0.08117903200909489,0.09936524657532565,5,,,,,,,,,,,,multi_rule_distractors,OR,,,,,,,
logic_discovery,,,TinyMLP,margin,,,,,5,,,,,,,,,,,,multi_rule_distractors,OR,,,,,,,
logic_discovery,,,TinyMLP,inference_us_per_1000,121.59128673374653,14.921991948781095,108.00119489431381,129.18587308377028,5,,,,,,,,,,,,multi_rule_distractors,OR,,,,,,,
logic_discovery,,,TinyMLP,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,multi_rule_distractors,OR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,test_balanced_accuracy,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,operator_recovered,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,inputs_recovered,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,topology_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,rejected_hardening,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,description_bits,7.0,0.0,7.0,7.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,gate_count,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,fit_seconds,0.049218657775782,0.010238158974254896,0.04005333853419868,0.057124088983982746,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,margin,0.9865144838906714,0.00030100345101123887,0.9862843310572684,0.9867511114415839,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,inference_us_per_1000,4.184397403150797,0.034995286121133666,4.158273804932833,4.213431384414434,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,DifferentiableGateSelector,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,test_balanced_accuracy,0.49361501036656497,0.027743884849133763,0.4700471508251395,0.513686085409177,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,operator_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,inputs_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,topology_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,rejected_hardening,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,description_bits,2.0,0.0,2.0,2.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,gate_count,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,fit_seconds,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,margin,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,inference_us_per_1000,1.587520819157362,0.011712735233186816,1.5789177268743515,1.5967292711138725,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedAND,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,test_balanced_accuracy,0.49361501036656497,0.027743884849133763,0.4700471508251395,0.513686085409177,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,operator_recovered,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,inputs_recovered,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,topology_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,rejected_hardening,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,description_bits,7.0,0.0,7.0,7.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,gate_count,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,fit_seconds,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,margin,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,inference_us_per_1000,2.034008502960205,0.01744303060971411,2.021016553044319,2.0493054762482643,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,RateGuidedGateSelector,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,test_balanced_accuracy,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,operator_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,inputs_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,topology_recovered,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,rejected_hardening,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,description_bits,5152.0,0.0,5152.0,5152.0,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,gate_count,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,fit_seconds,0.09555886839516459,0.012144818284524841,0.086484290799126,0.10511468739714473,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,margin,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,inference_us_per_1000,122.78410140424967,14.567115724468213,109.54599129036069,130.34710427746177,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,TinyMLP,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,multi_rule_distractors,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,test_balanced_accuracy,0.61875,0.008838834764831813,0.6125,0.625,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,operator_recovered,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inputs_recovered,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,topology_recovered,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,rejected_hardening,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,description_bits,11.0,0.0,11.0,11.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,gate_count,1.0,0.0,1.0,1.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,fit_seconds,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,margin,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inference_us_per_1000,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,validation_balanced_accuracy,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,test_balanced_accuracy,1.0,0.0,1.0,1.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,operator_recovered,1.0,0.0,1.0,1.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inputs_recovered,1.0,0.0,1.0,1.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,topology_recovered,1.0,0.0,1.0,1.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,rejected_hardening,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,description_bits,11.0,0.0,11.0,11.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,gate_count,1.0,0.0,1.0,1.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,fit_seconds,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,margin,0.06562499999999995,0.004419417382415847,0.0625,0.0687499999999999,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inference_us_per_1000,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,validation_balanced_accuracy,,,,,2,,,,,,,,,,,,task_only_reachability,AND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,test_balanced_accuracy,0.6041666666666667,0.0,0.6041666666666667,0.6041666666666667,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,operator_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inputs_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,topology_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,rejected_hardening,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,description_bits,11.0,0.0,11.0,11.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,gate_count,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,fit_seconds,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,margin,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inference_us_per_1000,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,validation_balanced_accuracy,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,test_balanced_accuracy,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,operator_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inputs_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,topology_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,rejected_hardening,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,description_bits,11.0,0.0,11.0,11.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,gate_count,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,fit_seconds,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,margin,0.1187499999999999,0.0,0.1187499999999999,0.1187499999999999,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inference_us_per_1000,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,validation_balanced_accuracy,,0.0,,,1,,,,,,,,,,,,task_only_reachability,NAND,,,,,,,
logic_discovery,,,FixedANDDenseTopology,test_balanced_accuracy,0.4958333333333333,0.0,0.4958333333333333,0.4958333333333333,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,operator_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inputs_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,topology_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,rejected_hardening,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,description_bits,11.0,0.0,11.0,11.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,gate_count,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,fit_seconds,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,margin,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inference_us_per_1000,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,validation_balanced_accuracy,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,test_balanced_accuracy,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,operator_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inputs_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,topology_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,rejected_hardening,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,description_bits,11.0,0.0,11.0,11.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,gate_count,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,fit_seconds,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,margin,0.15625,0.0,0.15625,0.15625,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inference_us_per_1000,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,validation_balanced_accuracy,,0.0,,,1,,,,,,,,,,,,task_only_reachability,OR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,test_balanced_accuracy,0.575,0.0,0.575,0.575,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,operator_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inputs_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,topology_recovered,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,rejected_hardening,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,description_bits,11.0,0.0,11.0,11.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,gate_count,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,fit_seconds,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,margin,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,inference_us_per_1000,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,FixedANDDenseTopology,validation_balanced_accuracy,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,test_balanced_accuracy,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,operator_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inputs_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,topology_recovered,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,rejected_hardening,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,description_bits,11.0,0.0,11.0,11.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,gate_count,1.0,0.0,1.0,1.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,fit_seconds,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,margin,0.175,0.0,0.175,0.175,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,inference_us_per_1000,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,TaskOnlyRuleTopologySearch,validation_balanced_accuracy,,0.0,,,1,,,,,,,,,,,,task_only_reachability,XOR,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,test_balanced_accuracy,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,operator_recovered,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,inputs_recovered,,,,,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,topology_recovered,,,,,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,rejected_hardening,,,,,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,description_bits,6.0,0.0,6.0,6.0,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,gate_count,3.0,0.0,3.0,3.0,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,fit_seconds,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,margin,,,,,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,inference_us_per_1000,,,,,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,unseen_composition,depth_2,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,test_balanced_accuracy,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,operator_recovered,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,inputs_recovered,,,,,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,topology_recovered,,,,,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,rejected_hardening,,,,,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,description_bits,14.0,0.0,14.0,14.0,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,gate_count,7.0,0.0,7.0,7.0,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,fit_seconds,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,margin,,,,,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,inference_us_per_1000,,,,,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
logic_discovery,,,Depth1OperatorLibrary,validation_balanced_accuracy,,,,,5,,,,,,,,,,,,unseen_composition,depth_3,,,,,,,
rate_reduction,,,RateReducedSign,global_rate_bits,9.285633164245985,0.0,9.285633164245985,9.285633164245985,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,within_rate_bits,8.99733519488139,0.0,8.99733519488139,8.99733519488139,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,rate_reduction_bits,0.2882979693645939,0.0,0.2882979693645939,0.2882979693645939,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,zero_fraction,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,subspace_coherence,,,,,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,empirical_code_entropy_bits,8.0,0.0,8.0,8.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,fixed_code_bits,8.0,0.0,8.0,8.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,reconstruction_mse,6.294206223962227e-13,0.0,6.294206223962227e-13,6.294206223962227e-13,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,gate_count,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,boolean_accuracy,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,global_rate_bits,9.287712379549449,0.0,9.287712379549449,9.287712379549449,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,within_rate_bits,9.06356270883184,0.0,9.06356270883184,9.06356270883184,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,rate_reduction_bits,0.22414967071761,0.0,0.22414967071761,0.22414967071761,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,zero_fraction,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,subspace_coherence,,,,,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,empirical_code_entropy_bits,8.0,0.0,8.0,8.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,fixed_code_bits,8.0,0.0,8.0,8.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,reconstruction_mse,6.294206223962227e-13,0.0,6.294206223962227e-13,6.294206223962227e-13,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,gate_count,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RawBits,boolean_accuracy,1.0,0.0,1.0,1.0,5,,,,,,,,,,,,booleanization,and2,,,,,,,
rate_reduction,,,RateReducedSign,global_rate_bits,9.287712379549449,0.0,9.287712379549449,9.287712379549449,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
rate_reduction,,,RateReducedSign,within_rate_bits,9.287712379549449,0.0,9.287712379549449,9.287712379549449,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
rate_reduction,,,RateReducedSign,rate_reduction_bits,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
rate_reduction,,,RateReducedSign,zero_fraction,0.0,0.0,0.0,0.0,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
rate_reduction,,,RateReducedSign,subspace_coherence,,,,,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
rate_reduction,,,RateReducedSign,empirical_code_entropy_bits,8.0,0.0,8.0,8.0,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
rate_reduction,,,RateReducedSign,fixed_code_bits,8.0,0.0,8.0,8.0,5,,,,,,,,,,,,booleanization,majority3,,,,,,,
