family,train_fraction,seed,method,train_accuracy,iid_accuracy,ood_accuracy,ood_balanced_accuracy,ood_tpr,ood_tnr,ood_f1,ood_mcc,full_accuracy,full_balanced_accuracy,fit_seconds,gate_count,depth,expression
xor_heavy,0.75,5,GateBeam,0.8932584269662921,0.85,0.7777777777777778,0.8181818181818181,1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364,0.875,0.875,0.7122415001504123,9.0,4.0,((x3 OR ((x0 XOR x5) XOR (x1 XOR x2))) AND (x4 OR ((x0 XOR x5) XOR (x1 XOR x2))))
xor_heavy,0.75,5,MLP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2182434001006186,,,
xor_heavy,0.75,5,TruthMemorizer,1.0,0.48333333333333334,0.3888888888888889,0.5,1.0,0.0,0.56,0.0,0.8359375,0.8359375,0.0,,,
xor_heavy,0.75,5,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
xor_heavy,0.75,6,GateBeam,0.8820224719101124,0.8666666666666667,0.8333333333333334,0.7857142857142857,0.5714285714285714,1.0,0.7272727272727273,0.6700593942604899,0.875,0.875,0.7595043000765145,9.0,4.0,((~x4 AND ((x0 XOR ~x1) XOR (x2 XOR ~x5))) OR (~x3 AND ((x0 XOR ~x1) XOR (x2 XOR ~x5))))
xor_heavy,0.75,6,MLP,1.0,0.95,0.9444444444444444,0.9545454545454546,1.0,0.9090909090909091,0.9333333333333333,0.8918825850158447,0.984375,0.984375,0.21171280019916594,,,
xor_heavy,0.75,6,TruthMemorizer,1.0,0.5333333333333333,0.3888888888888889,0.5,1.0,0.0,0.56,0.0,0.84765625,0.84765625,0.0,,,
xor_heavy,0.75,6,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
xor_heavy,0.75,7,GateBeam,0.8820224719101124,0.8833333333333333,0.7777777777777778,0.8181818181818181,1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364,0.875,0.875,0.7267889999784529,9.0,4.0,((x3 OR ((x0 XOR ~x5) XOR (x1 XOR ~x2))) AND (x4 OR ((x0 XOR ~x5) XOR (x1 XOR ~x2))))
xor_heavy,0.75,7,MLP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2144696000032127,,,
xor_heavy,0.75,7,TruthMemorizer,1.0,0.45,0.6111111111111112,0.5,0.0,1.0,0.0,0.0,0.84375,0.84375,0.0,,,
xor_heavy,0.75,7,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
xor_heavy,0.75,8,GateBeam,0.8820224719101124,0.8166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.7717291000299156,9.0,4.0,((x3 XOR ((x1 XOR ~x2) XOR (x0 XOR ~x5))) AND (x4 OR ((x1 XOR ~x2) XOR (x0 XOR ~x5))))
xor_heavy,0.75,8,MLP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23532190010882914,,,
xor_heavy,0.75,8,TruthMemorizer,1.0,0.4,0.6111111111111112,0.5,0.0,1.0,0.0,0.0,0.83203125,0.83203125,0.0,,,
xor_heavy,0.75,8,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
xor_heavy,0.75,9,GateBeam,0.8932584269662921,0.85,0.7777777777777778,0.8181818181818181,1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364,0.875,0.875,0.7920497001614422,9.0,4.0,((x4 OR ((x0 XOR ~x2) XOR (x1 XOR ~x5))) AND (x3 OR ((x0 XOR ~x2) XOR (x1 XOR ~x5))))
xor_heavy,0.75,9,MLP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2200530997943133,,,
xor_heavy,0.75,9,TruthMemorizer,1.0,0.45,0.3888888888888889,0.5,1.0,0.0,0.56,0.0,0.828125,0.828125,0.0,,,
xor_heavy,0.75,9,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,0,GateBeam,0.9166666666666666,0.5112359550561798,0.7777777777777778,0.7846153846153847,0.7692307692307693,0.8,0.8333333333333334,0.5229975846277625,0.625,0.625,0.7547539998777211,14.0,4.0,((((~x0 AND ~x7) XOR (x4 XOR x5)) AND ((x0 XOR ~x7) XOR (x3 AND x6))) OR ((~x3 XOR (x0 AND x5)) AND ((x5 AND x6) XOR (x1 XOR ~x7))))
random_lut,0.25,0,MLP,1.0,0.4101123595505618,0.2777777777777778,0.3769230769230769,0.15384615384615385,0.6,0.23529411764705882,-0.26519741765271837,0.5390625,0.5390625,0.16755320015363395,,,
random_lut,0.25,0,TruthMemorizer,1.0,0.5,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.6015625,0.6015625,0.0,,,
random_lut,0.25,0,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,1,GateBeam,0.9,0.48314606741573035,0.5555555555555556,0.6923076923076923,0.38461538461538464,1.0,0.5555555555555556,0.38461538461538464,0.5859375,0.5859375,0.7410635999403894,14.0,4.0,((((x4 AND x7) XOR (x5 AND x6)) OR (x1 XOR (x2 NAND x6))) AND (((x2 XOR x3) XOR (x4 AND ~x7)) OR ((~x2 AND x4) AND (x6 OR x7))))
random_lut,0.25,1,MLP,1.0,0.449438202247191,0.5,0.5307692307692308,0.46153846153846156,0.6,0.5714285714285714,0.05547001962252291,0.58203125,0.58203125,0.1712413001805544,,,
random_lut,0.25,1,TruthMemorizer,1.0,0.5168539325842697,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.61328125,0.61328125,0.0,,,
random_lut,0.25,1,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,2,GateBeam,0.9166666666666666,0.5561797752808989,0.2777777777777778,0.25384615384615383,0.3076923076923077,0.2,0.38095238095238093,-0.4437601569801833,0.62109375,0.62109375,0.7820441001094878,14.0,4.0,((((x4 XOR ~x6) XOR (~x1 AND x7)) OR ((~x2 AND x4) XOR (x0 XOR x7))) AND (((x4 XOR x5) XOR (x1 AND ~x2)) OR (x3 AND (x0 OR x6))))
random_lut,0.25,2,MLP,1.0,0.5,0.4444444444444444,0.36923076923076925,0.5384615384615384,0.2,0.5833333333333334,-0.24029618753167464,0.61328125,0.61328125,0.16756909992545843,,,
random_lut,0.25,2,TruthMemorizer,1.0,0.5168539325842697,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.61328125,0.61328125,0.0,,,
random_lut,0.25,2,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,3,GateBeam,0.9,0.5,0.6111111111111112,0.6692307692307693,0.5384615384615384,0.8,0.6666666666666666,0.305085107923876,0.6015625,0.6015625,0.6914293998852372,14.0,4.0,((((x0 XOR x7) XOR (x3 XOR x6)) AND ((x1 NAND ~x4) XOR (~x0 AND ~x3))) OR ((x0 AND (~x1 AND x5)) OR ((x4 AND ~x5) AND (x2 NAND x6))))
random_lut,0.25,3,MLP,1.0,0.5337078651685393,0.5,0.46923076923076923,0.5384615384615384,0.4,0.6086956521739131,-0.05547001962252291,0.640625,0.640625,0.16416730009950697,,,
random_lut,0.25,3,TruthMemorizer,1.0,0.5,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.6015625,0.6015625,0.0,,,
random_lut,0.25,3,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,4,GateBeam,0.9166666666666666,0.5,0.2777777777777778,0.43846153846153846,0.07692307692307693,0.8,0.13333333333333333,-0.17541160386140586,0.58203125,0.58203125,0.9436715000774711,14.0,4.0,(((x4 AND (x2 XOR x6)) OR ((x4 XOR x5) XOR (~x2 AND x7))) AND (((x2 XOR x6) XOR (x0 AND x7)) OR ((x3 AND ~x5) OR (x0 AND ~x1))))
random_lut,0.25,4,MLP,1.0,0.4887640449438202,0.3888888888888889,0.39230769230769236,0.38461538461538464,0.4,0.47619047619047616,-0.1941450686788302,0.6015625,0.6015625,0.17366049997508526,,,
random_lut,0.25,4,TruthMemorizer,1.0,0.47191011235955055,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.61328125,0.61328125,0.0,,,
random_lut,0.25,4,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,5,GateBeam,0.9,0.4943820224719101,0.2222222222222222,0.27692307692307694,0.15384615384615385,0.4,0.2222222222222222,-0.4461538461538462,0.5703125,0.5703125,0.8295293999835849,15.0,4.0,((((x5 XOR x7) XOR (x1 AND x6)) AND ((x3 XOR ~x4) AND (x0 OR x5))) OR (((x0 AND ~x2) AND (x1 XOR ~x3)) XOR ((x0 AND ~x1) AND (x4 XOR x7))))
random_lut,0.25,5,MLP,1.0,0.5224719101123596,0.4444444444444444,0.6153846153846154,0.23076923076923078,1.0,0.375,0.2773500981126146,0.62890625,0.62890625,0.16768110007978976,,,
random_lut,0.25,5,TruthMemorizer,1.0,0.4943820224719101,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.59765625,0.59765625,0.0,,,
random_lut,0.25,5,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,6,GateBeam,0.9333333333333333,0.4887640449438202,0.3888888888888889,0.5153846153846154,0.23076923076923078,0.8,0.35294117647058826,0.033149677206589796,0.5859375,0.5859375,0.7699893000535667,15.0,4.0,((((x2 XOR x3) AND (x0 OR ~x4)) OR ((x2 XOR x6) AND (x0 OR x1))) AND (((x3 AND x7) XOR (~x1 AND ~x4)) OR ((x0 XOR x7) XOR (~x4 AND ~x6))))
random_lut,0.25,6,MLP,1.0,0.43820224719101125,0.3333333333333333,0.35384615384615387,0.3076923076923077,0.4,0.4,-0.26856632724128343,0.5625,0.5625,0.16770950006321073,,,
random_lut,0.25,6,TruthMemorizer,1.0,0.4943820224719101,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.59765625,0.59765625,0.0,,,
random_lut,0.25,6,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,7,GateBeam,0.9,0.47752808988764045,0.8333333333333334,0.7615384615384615,0.9230769230769231,0.6,0.8888888888888888,0.5635445125120265,0.6015625,0.6015625,0.7195384001825005,13.0,4.0,(((~x7 XOR (x3 AND x5)) AND ((x2 OR x3) XOR (~x0 AND x4))) OR (((~x1 AND ~x7) OR (x3 XOR ~x5)) AND (~x4 XOR (x6 AND ~x7))))
random_lut,0.25,7,MLP,1.0,0.42696629213483145,0.6111111111111112,0.6692307692307693,0.5384615384615384,0.8,0.6666666666666666,0.305085107923876,0.57421875,0.57421875,0.178895799908787,,,
random_lut,0.25,7,TruthMemorizer,1.0,0.5168539325842697,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.61328125,0.61328125,0.0,,,
random_lut,0.25,7,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,8,GateBeam,0.9166666666666666,0.48314606741573035,0.3888888888888889,0.3307692307692308,0.46153846153846156,0.2,0.5217391304347826,-0.305085107923876,0.578125,0.578125,0.7286958999466151,14.0,4.0,((((x0 OR x5) XOR (~x4 AND ~x6)) AND ((~x6 AND x7) XOR (x0 XOR x3))) OR (((x1 XOR ~x6) XOR (~x4 AND ~x5)) AND (x0 OR (x2 AND x7))))
random_lut,0.25,8,MLP,1.0,0.4550561797752809,0.3888888888888889,0.39230769230769236,0.38461538461538464,0.4,0.47619047619047616,-0.1941450686788302,0.578125,0.578125,0.16436950000934303,,,
random_lut,0.25,8,TruthMemorizer,1.0,0.4943820224719101,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.59765625,0.59765625,0.0,,,
random_lut,0.25,8,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.25,9,GateBeam,0.9,0.48314606741573035,0.3888888888888889,0.2692307692307692,0.5384615384615384,0.0,0.56,-0.43852900965351455,0.57421875,0.57421875,0.7067912998609245,13.0,4.0,(((x7 XOR (~x1 AND x6)) OR ((x0 XOR ~x4) AND (x0 OR x2))) AND ((x7 AND (x0 OR x5)) OR ((x0 XOR ~x3) OR (~x1 AND x4))))
random_lut,0.25,9,MLP,1.0,0.47191011235955055,0.3888888888888889,0.39230769230769236,0.38461538461538464,0.4,0.47619047619047616,-0.1941450686788302,0.58984375,0.58984375,0.16554410010576248,,,
random_lut,0.25,9,TruthMemorizer,1.0,0.4606741573033708,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.60546875,0.60546875,0.0,,,
random_lut,0.25,9,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,0,GateBeam,0.8151260504201681,0.5042016806722689,0.5,0.6538461538461539,0.3076923076923077,1.0,0.47058823529411764,0.33149677206589795,0.6484375,0.6484375,0.7176704001612961,15.0,4.0,((((x4 AND ~x7) AND (~x2 AND x6)) OR ((x0 AND x7) AND (x3 XOR x6))) OR (((x0 AND ~x2) AND (x4 XOR x5)) XOR ((x0 AND x6) AND (x4 XOR x7))))
random_lut,0.5,0,MLP,1.0,0.46218487394957986,0.4444444444444444,0.49230769230769234,0.38461538461538464,0.6,0.5,-0.01413506985480439,0.7109375,0.7109375,0.21201110002584755,,,
random_lut,0.5,0,TruthMemorizer,1.0,0.47058823529411764,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.703125,0.703125,0.0,,,
random_lut,0.5,0,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,1,GateBeam,0.8151260504201681,0.47058823529411764,0.2777777777777778,0.25384615384615383,0.3076923076923077,0.2,0.38095238095238093,-0.4437601569801833,0.6171875,0.6171875,0.7927289998624474,14.0,4.0,(((x2 XOR (x4 AND x6)) OR ((x0 OR x5) AND (x3 OR ~x5))) AND (((x3 AND ~x6) OR (x4 AND x6)) OR ((x4 AND ~x7) XOR (x2 AND x5))))
random_lut,0.5,1,MLP,1.0,0.42857142857142855,0.4444444444444444,0.36923076923076925,0.5384615384615384,0.2,0.5833333333333334,-0.24029618753167464,0.6953125,0.6953125,0.195417599985376,,,
random_lut,0.5,1,TruthMemorizer,1.0,0.46218487394957986,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.73046875,0.73046875,0.0,,,
random_lut,0.5,1,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,2,GateBeam,0.8067226890756303,0.5546218487394958,0.3333333333333333,0.47692307692307695,0.15384615384615385,0.8,0.25,-0.05547001962252291,0.65625,0.65625,0.8158348000142723,15.0,4.0,((((~x1 AND x4) XOR (x2 XOR x3)) OR ((x6 XOR x7) AND (x0 OR x3))) AND (((x4 XOR x5) AND (x0 OR ~x1)) OR ((x2 XOR x6) AND (x4 OR x7))))
random_lut,0.5,2,MLP,1.0,0.453781512605042,0.3888888888888889,0.39230769230769236,0.38461538461538464,0.4,0.47619047619047616,-0.1941450686788302,0.703125,0.703125,0.19217809988185763,,,
random_lut,0.5,2,TruthMemorizer,1.0,0.5294117647058824,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.73046875,0.73046875,0.0,,,
random_lut,0.5,2,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,3,GateBeam,0.8067226890756303,0.5126050420168067,0.2777777777777778,0.3769230769230769,0.15384615384615385,0.6,0.23529411764705882,-0.26519741765271837,0.6328125,0.6328125,0.8011058000847697,15.0,4.0,((((x4 XOR x5) AND (x0 OR x7)) OR ((x2 XOR x4) AND (x2 XOR x6))) AND (((x4 XOR ~x6) XOR (x2 AND x5)) OR ((x0 XOR ~x4) AND (x0 OR x5))))
random_lut,0.5,3,MLP,1.0,0.46218487394957986,0.5,0.46923076923076923,0.5384615384615384,0.4,0.6086956521739131,-0.05547001962252291,0.71484375,0.71484375,0.20272549986839294,,,
random_lut,0.5,3,TruthMemorizer,1.0,0.44537815126050423,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.72265625,0.72265625,0.0,,,
random_lut,0.5,3,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,4,GateBeam,0.8235294117647058,0.47058823529411764,0.5555555555555556,0.5076923076923077,0.6153846153846154,0.4,0.6666666666666666,0.01413506985480439,0.640625,0.640625,0.7770799000281841,15.0,4.0,((((x2 OR ~x7) OR (x1 XOR x5)) AND ((x0 OR ~x4) OR (~x2 AND x6))) AND (((x3 XOR ~x5) XOR (x1 XOR x6)) OR ((x0 AND x7) XOR (~x2 AND x6))))
random_lut,0.5,4,MLP,1.0,0.5378151260504201,0.7222222222222222,0.6846153846153846,0.7692307692307693,0.6,0.8,0.35082320772281167,0.765625,0.765625,0.2007995001040399,,,
random_lut,0.5,4,TruthMemorizer,1.0,0.46218487394957986,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.73046875,0.73046875,0.0,,,
random_lut,0.5,4,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,5,GateBeam,0.7983193277310925,0.48739495798319327,0.3333333333333333,0.35384615384615387,0.3076923076923077,0.4,0.4,-0.26856632724128343,0.62109375,0.62109375,0.7998641000594944,14.0,4.0,(((x4 XOR (x2 AND ~x3)) AND ((x0 OR ~x7) AND (x1 OR x6))) OR (((x0 AND x4) OR (x1 AND x3)) AND ((x0 XOR ~x4) XOR (x5 AND ~x7))))
random_lut,0.5,5,MLP,1.0,0.46218487394957986,0.5,0.46923076923076923,0.5384615384615384,0.4,0.6086956521739131,-0.05547001962252291,0.71484375,0.71484375,0.19392460002563894,,,
random_lut,0.5,5,TruthMemorizer,1.0,0.4957983193277311,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.71484375,0.71484375,0.0,,,
random_lut,0.5,5,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,6,GateBeam,0.7815126050420168,0.42857142857142855,0.4444444444444444,0.49230769230769234,0.38461538461538464,0.6,0.5,-0.01413506985480439,0.59375,0.59375,0.8055452001281083,15.0,4.0,((((x2 XOR x6) OR (x3 AND x4)) OR ((x1 NAND x5) AND (x4 XOR x5))) AND (((x1 NAND x5) OR (x2 AND ~x6)) AND ((x0 OR ~x1) OR (x3 XOR x6))))
random_lut,0.5,6,MLP,1.0,0.46218487394957986,0.5,0.46923076923076923,0.5384615384615384,0.4,0.6086956521739131,-0.05547001962252291,0.71484375,0.71484375,0.21854989998973906,,,
random_lut,0.5,6,TruthMemorizer,1.0,0.4117647058823529,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.70703125,0.70703125,0.0,,,
random_lut,0.5,6,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,7,GateBeam,0.773109243697479,0.48739495798319327,0.6666666666666666,0.7076923076923077,0.6153846153846154,0.8,0.7272727272727273,0.3721042037676254,0.6328125,0.6328125,0.7469436000101268,14.0,4.0,(((x0 XOR (x1 AND x6)) OR ((x2 OR ~x7) AND (x2 NAND x3))) AND (((x2 XOR x6) OR (~x4 AND x5)) OR ((x0 XOR ~x4) XOR (~x3 AND ~x6))))
random_lut,0.5,7,MLP,1.0,0.40336134453781514,0.6666666666666666,0.6461538461538461,0.6923076923076923,0.6,0.75,0.26856632724128343,0.69921875,0.69921875,0.21092649991624057,,,
random_lut,0.5,7,TruthMemorizer,1.0,0.42857142857142855,0.7222222222222222,0.5,1.0,0.0,0.8387096774193549,0.0,0.71484375,0.71484375,0.0,,,
random_lut,0.5,7,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,8,GateBeam,0.8235294117647058,0.5042016806722689,0.4444444444444444,0.5538461538461539,0.3076923076923077,0.8,0.4444444444444444,0.1076923076923077,0.6484375,0.6484375,0.7634187000803649,14.0,4.0,(((x2 XOR (x3 AND x6)) OR ((x0 AND x4) XOR (x5 AND ~x6))) AND (((x2 AND ~x6) OR (x4 AND ~x7)) OR ((x1 XOR ~x4) AND (x1 XOR x5))))
random_lut,0.5,8,MLP,1.0,0.4789915966386555,0.3333333333333333,0.2923076923076923,0.38461538461538464,0.2,0.45454545454545453,-0.3721042037676254,0.7109375,0.7109375,0.19523929990828037,,,
random_lut,0.5,8,TruthMemorizer,1.0,0.4957983193277311,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.71484375,0.71484375,0.0,,,
random_lut,0.5,8,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.5,9,GateBeam,0.8067226890756303,0.46218487394957986,0.7222222222222222,0.8076923076923077,0.6153846153846154,1.0,0.7619047619047619,0.5547001962252291,0.640625,0.640625,0.8515659000258893,15.0,4.0,((((~x1 AND x7) XOR (x3 AND x6)) AND ((x4 XOR x7) XOR (~x5 AND ~x6))) OR (((x0 XOR ~x3) XOR (x6 AND x7)) AND ((x4 XOR ~x6) XOR (x5 AND x7))))
random_lut,0.5,9,MLP,1.0,0.46218487394957986,0.3333333333333333,0.35384615384615387,0.3076923076923077,0.4,0.4,-0.26856632724128343,0.703125,0.703125,0.19556749984622002,,,
random_lut,0.5,9,TruthMemorizer,1.0,0.5126050420168067,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.72265625,0.72265625,0.0,,,
random_lut,0.5,9,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.75,0,GateBeam,0.7415730337078652,0.38333333333333336,0.3888888888888889,0.45384615384615384,0.3076923076923077,0.6,0.42105263157894735,-0.08770580193070292,0.6328125,0.6328125,0.7544110000599176,14.0,4.0,((((x0 AND x7) XOR (x3 XOR ~x6)) AND (x3 XOR (~x1 AND x7))) OR (((x1 XOR x5) XOR (~x2 AND x4)) AND ((x2 XOR x6) XOR (x0 AND ~x1))))
random_lut,0.75,0,MLP,1.0,0.38333333333333336,0.5,0.5307692307692308,0.46153846153846156,0.6,0.5714285714285714,0.05547001962252291,0.8203125,0.8203125,0.2128848999273032,,,
random_lut,0.75,0,TruthMemorizer,1.0,0.4666666666666667,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.82421875,0.82421875,0.0,,,
random_lut,0.75,0,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.75,1,GateBeam,0.7471910112359551,0.4666666666666667,0.5,0.5923076923076923,0.38461538461538464,0.8,0.5263157894736842,0.17541160386140583,0.6640625,0.6640625,0.760180399985984,14.0,4.0,((((x4 XOR ~x6) XOR (~x1 AND x7)) AND ((x2 XOR x6) OR (x0 AND ~x7))) OR (((x0 XOR ~x3) AND (x6 NAND x7)) AND (~x4 XOR (x0 OR ~x2))))
random_lut,0.75,1,MLP,1.0,0.36666666666666664,0.5,0.5307692307692308,0.46153846153846156,0.6,0.5714285714285714,0.05547001962252291,0.81640625,0.81640625,0.2194734001532197,,,
random_lut,0.75,1,TruthMemorizer,1.0,0.43333333333333335,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.81640625,0.81640625,0.0,,,
random_lut,0.75,1,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.75,2,GateBeam,0.7471910112359551,0.5166666666666667,0.4444444444444444,0.36923076923076925,0.5384615384615384,0.2,0.5833333333333334,-0.24029618753167464,0.671875,0.671875,0.7859239999670535,15.0,4.0,((((x0 XOR ~x4) XOR (x2 XOR ~x7)) AND ((x2 AND ~x6) XOR (x3 XOR ~x5))) OR (((x4 XOR ~x6) XOR (~x1 AND ~x5)) AND ((x4 OR x7) XOR (~x0 AND x2))))
random_lut,0.75,2,MLP,1.0,0.5,0.6111111111111112,0.48461538461538467,0.7692307692307693,0.2,0.7407407407407407,-0.033149677206589796,0.85546875,0.85546875,0.22290179994888604,,,
random_lut,0.75,2,TruthMemorizer,1.0,0.5333333333333333,0.2777777777777778,0.5,0.0,1.0,0.0,0.0,0.83984375,0.83984375,0.0,,,
random_lut,0.75,2,OracleRule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,known target rule (not learned)
random_lut,0.75,3,GateBeam,0.7696629213483146,0.4166666666666667,0.3888888888888889,0.5153846153846154,0.23076923076923078,0.8,0.35294117647058826,0.033149677206589796,0.66015625,0.66015625,0.7863288000226021,15.0,4.0,((((x0 OR x2) XOR (x4 AND x6)) AND ((x0 XOR x1) XOR (x3 AND ~x7))) OR (((x2 XOR x4) XOR (~x1 AND x3)) AND ((x2 XOR x6) OR (~x1 AND x5))))
random_lut,0.75,3,MLP,1.0,0.4666666666666667,0.5,0.5307692307692308,0.46153846153846156,0.6,0.5714285714285714,0.05547001962252291,0.83984375,0.83984375,0.2146765999495983,,,
