run,suite,cohort,source_commit,task_id,variant,seed,status,deployment_eligible,strict_hard_task_exact,selected_by_demo,hard_demo_task_exact,hard_demo_cell_accuracy,hard_task_exact,hard_cell_accuracy,soft_task_exact,hardening_task_drop,selected_horizon,state_bits_per_cell,parameter_count,parameter_storage_bits,hard_fixed_width_circuit_bits,active_non_passthrough_gates,hard_gates_per_cell_step,test_dynamic_gate_evaluations,dense_macs_per_cell_step,test_dense_macs,test_state_bit_updates,hard_export_equivalent,elapsed_seconds
diffarc_formal_syn_context_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_global_marker,dl1,0,trained,0.0,0.0,1.0,0.0,0.9791666666666666,1.0,1.0,0.0,-1.0,1,4,2624,83968,2704,7,164,2624,,,64,1.0,8.457909480901435
diffarc_formal_syn_context_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_global_marker,dlc1,2,trained,0.0,0.0,1.0,0.0,0.8958333333333334,0.0,0.875,0.0,0.0,1,4,7744,247808,8888,23,484,7744,,,64,1.0,6.58878219104372
diffarc_formal_syn_local_not_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_local_not,sparse,-1,selected,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
diffarc_formal_syn_local_not_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_local_not,d4_sparse,-1,selected,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
diffarc_formal_syn_local_not_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_local_not,d4_bgpad_sparse,-1,selected,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
diffarc_formal_syn_local_not_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_local_not,dl1,1,trained,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,4,2624,83968,2704,1,164,2460,,,60,1.0,4.213853747001849
diffarc_formal_syn_object_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_object_anchor,sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.9428571428571428,,,,,,,,,,,,,,,
diffarc_formal_syn_object_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_object_anchor,d4_sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.9428571428571428,,,,,,,,,,,,,,,
diffarc_formal_syn_object_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_object_anchor,d4_bgpad_sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.9714285714285714,,,,,,,,,,,,,,,
diffarc_formal_syn_object_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_object_anchor,dl1,2,trained,0.0,0.0,1.0,0.0,0.9428571428571428,0.0,0.9428571428571428,0.0,0.0,1,4,2624,83968,2704,4,164,5740,,,140,1.0,5.402931355056353
diffarc_formal_syn_object_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_object_anchor,dlo1,0,trained,0.0,0.0,1.0,0.0,0.9428571428571428,0.0,0.9428571428571428,0.0,0.0,1,4,7744,247808,8888,35,484,16940,,,140,1.0,6.760602100053802
diffarc_formal_syn_object_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_object_anchor,mlpo1,0,trained,1.0,0.0,1.0,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,1,4,65924,2109568,,0,,,65536,2293760,140,,2.5727324769832194
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_shift2,sparse,-1,selected,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_shift2,d4_sparse,-1,selected,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_shift2,d4_bgpad_sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.6296296296296297,,,,,,,,,,,,,,,
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_shift2,dl1,2,trained,0.0,0.0,1.0,0.0,0.5555555555555556,0.0,0.6296296296296297,0.0,0.0,1,4,2624,83968,2704,3,164,4428,,,108,1.0,5.656674381927587
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_shift2,dlr2,0,trained,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,12,4160,133120,4472,75,260,14040,,,648,1.0,8.184391952003352
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_dilation2,sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.4,,,,,,,,,,,,,,,
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_dilation2,d4_sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.4,,,,,,,,,,,,,,,
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_dilation2,d4_bgpad_sparse,-1,selected,1.0,0.0,1.0,1.0,1.0,0.0,0.64,,,,,,,,,,,,,,,
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_dilation2,dl1,1,trained,0.0,0.0,1.0,0.0,0.68,0.0,0.64,0.0,0.0,1,4,2624,83968,2704,4,164,4100,,,100,1.0,5.682292750920169
diffarc_formal_syn_recurrence_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_hidden_dilation2,dlr2,0,trained,0.0,0.0,1.0,0.0,0.68,0.0,0.64,0.0,0.0,1,12,4160,133120,4472,83,260,6500,,,300,1.0,11.132902477052994
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_constant,sparse,-1,unsupported_shape_change,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_constant,d4_sparse,-1,unsupported_shape_change,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_constant,d4_bgpad_sparse,-1,unsupported_shape_change,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_constant,dlf,1,trained,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,12,5952,190464,7176,75,372,2976,,,96,1.0,18.205937295919284
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_constant,mlp,0,trained,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,12,57900,1852800,,0,,,57600,460800,96,,5.868469948065467
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_scale2,sparse,-1,unsupported_shape_change,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_scale2,d4_sparse,-1,unsupported_shape_change,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_scale2,d4_bgpad_sparse,-1,unsupported_shape_change,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_scale2,dlf,2,trained,0.0,0.0,1.0,0.0,0.375,0.0,0.16666666666666666,0.0,0.0,4,12,5952,190464,7176,74,372,35712,,,1152,1.0,24.167917015962303
diffarc_formal_syn_shape_4f54aa4,synthetic,synthetic,4f54aa45d1e6328d96352028375718b7506d926a,syn_shape_scale2,mlp,0,trained,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,4,12,57900,1852800,,0,,,57600,5529600,1152,,6.332630058052018
