task_id,selection_status,demonstration_pairs,test_pairs,candidates_considered,exact_training_candidates,collision_candidates,selection_seconds,lodo_pair_exact,lodo_cell_accuracy,novel_test_colors,novel_test_color_count,identity_pair_exact_rate,identity_task_exact,posthoc_oracle_local_exists,posthoc_oracle_neighborhood,posthoc_oracle_model_bits,outcome,selected_neighborhood,offset_count,exception_count,model_description_bits,wrapper_description_bits,total_description_bits,mean_test_support,min_test_support,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,pair_exact_count_pass_at_2,pair_exact_rate_pass_at_2,task_exact_pass_at_2,second_neighborhood,matching_shape_pairs,cell_accuracy,scored_cells,compiled_checked,compiled_equivalent,binary4_invalid_rate,onehot_invalid_rate,dataset,dataset_commit,split,task_index
7ee1c6ea,selected,3,1,29,4,25,0.02914915489964187,0.0,0.78,1;7,2,0.0,0.0,1.0,von_neumann_r1,2235.0,predicted_incorrect,von_neumann_r1,5,64,1587.0,8.0,1595.0,0.02,0.02,1,0,0.0,0.0,0,0.0,0.0,,1,0.72,100,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,476
7f4411dc,selected,3,1,29,4,25,0.04502458602655679,0.0,0.9566074950690335,8,1,0.0,0.0,1.0,von_neumann_r1,529.0,predicted_incorrect,von_neumann_r1,5,13,360.0,8.0,368.0,0.22,0.22,1,0,0.0,0.0,0,0.0,0.0,,1,0.9,100,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,477
7fe24cdd,unsupported_shape_change,3,1,29,0,0,1.5079276636242867e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,478
80214e03,unsupported_shape_change,3,1,29,0,0,9.270152077078819e-07,,,7;9,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,479
80af3007,unsupported_shape_change,3,1,29,0,0,8.200295269489288e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,480
810b9b61,selected,3,1,29,1,28,0.03291226294822991,0.0,0.8945386064030132,,0,0.0,0.0,1.0,moore_r2,7767.0,predicted_incorrect,moore_r2,25,58,6206.0,8.0,6214.0,0.10416666666666667,0.10416666666666667,1,0,0.0,0.0,0,0.0,0.0,,1,0.8958333333333334,144,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,481
817e6c09,no_deterministic_local_rule,5,1,29,0,29,0.021800330956466496,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,482
81c0276b,unsupported_shape_change,3,1,29,0,0,2.361019141972065e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,483
825aa9e9,selected,4,1,29,1,28,0.018245149054564536,0.0,0.8508771929824561,,0,0.0,0.0,0.0,,,predicted_incorrect,moore_r2,25,34,3710.0,8.0,3718.0,0.07,0.07,1,0,0.0,0.0,0,0.0,0.0,,1,0.835,200,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,484
82819916,no_deterministic_local_rule,4,1,29,0,29,0.01673230796586722,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,485
83302e8f,no_deterministic_local_rule,3,1,29,0,29,0.08184750797227025,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,486
833966f4,selected,2,1,29,6,23,0.004147905972786248,0.0,0.2,5;7,2,0.0,0.0,1.0,von_neumann_r1,336.0,predicted_incorrect,center_wire_-1_+0,2,8,125.0,8.0,133.0,0.2,0.2,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r1,1,0.2,5,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,487
833dafe3,unsupported_shape_change,2,1,29,0,0,1.3939570635557175e-06,,,1;9,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,488
834ec97d,no_deterministic_local_rule,3,1,29,0,29,0.007580269011668861,,,3,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,489
83b6b474,unsupported_shape_change,2,1,29,0,0,1.6349367797374725e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,490
83eb0a57,unsupported_shape_change,3,1,29,0,0,6.899936124682426e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,491
8403a5d5,no_deterministic_local_rule,3,1,29,0,29,0.015601986087858677,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,492
84551f4c,no_deterministic_local_rule,3,2,29,0,29,0.007626764010637999,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,493
845d6e51,no_deterministic_local_rule,3,1,29,0,29,0.037943833973258734,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,494
846bdb03,unsupported_shape_change,4,1,29,0,0,2.157059498131275e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,495
84ba50d3,no_deterministic_local_rule,3,1,29,0,29,0.013338957098312676,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,496
84db8fc4,selected,4,1,29,3,26,0.03968798299320042,0.0,0.5875,,0,0.0,0.0,1.0,moore_r1,8001.0,predicted_incorrect,moore_r1,9,165,6681.0,8.0,6689.0,0.05,0.05,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.67,100,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,497
84f2aca1,selected,4,1,29,4,25,0.045265277032740414,0.0,0.9676674364896074,,0,0.0,0.0,1.0,von_neumann_r1,433.0,solved,von_neumann_r1,5,16,433.0,8.0,441.0,0.9102564102564102,0.9102564102564102,1,1,1.0,1.0,1,1.0,1.0,von_neumann_r2,1,1.0,156,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,498
855e0971,no_deterministic_local_rule,4,1,29,0,29,0.04144416400231421,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,499
8597cfd7,unsupported_shape_change,4,1,29,0,0,1.7100246623158455e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,500
85b81ff1,no_deterministic_local_rule,4,1,29,0,29,0.03518221597187221,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,501
85c4e7cd,selected,4,1,29,3,26,0.035785330925136805,0.0,0.09302325581395349,,0,0.0,0.0,1.0,moore_r1,11122.0,predicted_incorrect,moore_r1,9,196,7921.0,8.0,7929.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.14285714285714285,196,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,502
85fa5666,no_deterministic_local_rule,4,1,29,0,29,0.022373682004399598,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,503
8618d23e,unsupported_shape_change,3,1,29,0,0,1.5809200704097748e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,504
868de0fa,no_deterministic_local_rule,5,1,29,0,29,0.04572875006124377,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,505
8719f442,unsupported_shape_change,3,1,29,0,0,1.508975401520729e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,506
8731374e,unsupported_shape_change,3,1,29,0,0,1.8150312826037407e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,507
878187ab,unsupported_shape_change,2,1,29,0,0,1.0420335456728935e-06,,,0,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,508
87ab05b8,selected,3,1,29,3,26,0.00805096107069403,0.0,0.5625,,0,0.0,0.0,1.0,moore_r1,1317.0,predicted_incorrect,moore_r1,9,21,916.0,8.0,924.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.375,16,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,509
880c1354,selected,3,1,29,2,27,0.016757667995989323,0.0,0.5364583333333334,0,1,0.0,0.0,1.0,von_neumann_r2,5870.0,predicted_incorrect,von_neumann_r2,13,76,4358.0,8.0,4366.0,0.015625,0.015625,1,0,0.0,0.0,0,0.0,0.0,,1,0.5,64,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,510
88207623,no_deterministic_local_rule,2,1,29,0,29,0.02282985602505505,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,511
8886d717,selected,3,1,29,1,28,0.021579182939603925,0.0,0.9148936170212766,,0,0.0,0.0,1.0,moore_r2,5374.0,predicted_incorrect,moore_r2,25,28,3085.0,8.0,3093.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.8698224852071006,169,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,512
88a10436,no_deterministic_local_rule,3,1,29,0,29,0.012039026943966746,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,513
88a62173,unsupported_shape_change,3,1,29,0,0,1.3409880921244621e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,514
890034e9,selected,3,1,29,2,27,0.09089997701812536,0.0,0.9652305366591081,,0,0.0,0.0,1.0,moore_r2,6831.0,predicted_incorrect,von_neumann_r2,13,46,2677.0,8.0,2685.0,0.011337868480725623,0.011337868480725623,1,0,0.0,0.0,0,0.0,0.0,,1,0.9591836734693877,441,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,515
891232d6,no_deterministic_local_rule,4,1,29,0,29,0.09158978902269155,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,516
896d5239,selected,3,1,29,2,27,0.041499065002426505,0.0,0.9149305555555556,,0,0.0,0.0,1.0,von_neumann_r2,4246.0,predicted_incorrect,von_neumann_r2,13,49,2845.0,8.0,2853.0,0.018518518518518517,0.018518518518518517,1,0,0.0,0.0,0,0.0,0.0,,1,0.9074074074074074,270,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,517
8a004b2b,unsupported_shape_change,3,1,29,0,0,1.6150297597050667e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,518
8a371977,no_deterministic_local_rule,3,1,29,0,29,0.06903375999536365,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,519
8a6d367c,unsupported_shape_change,3,1,29,0,0,1.3719545677304268e-06,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,520
8abad3cf,unsupported_shape_change,2,1,29,0,0,8.690403774380684e-07,,,0,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,521
8b28cd80,unsupported_shape_change,5,2,29,0,0,8.25035385787487e-07,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,522
8ba14f53,unsupported_shape_change,6,1,29,0,0,7.549533620476723e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,523
8be77c9e,unsupported_shape_change,3,1,29,0,0,6.549526005983353e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,524
8cb8642d,no_deterministic_local_rule,3,1,29,0,29,0.03194419201463461,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,525
8d5021e8,unsupported_shape_change,3,1,29,0,0,1.434003934264183e-06,,,3,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,526
8d510a79,no_deterministic_local_rule,2,1,29,0,29,0.010509056970477104,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,527
8dab14c2,no_deterministic_local_rule,4,4,29,0,29,0.04295915609691292,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,4,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,528
8dae5dfc,selected,4,1,29,1,28,0.07933248800691217,0.0,0.5450885668276972,5,1,0.0,0.0,1.0,moore_r2,73188.0,predicted_incorrect,moore_r2,25,506,52803.0,8.0,52811.0,0.07368421052631578,0.07368421052631578,1,0,0.0,0.0,0,0.0,0.0,,1,0.45526315789473687,380,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,529
8e1813be,unsupported_shape_change,3,1,29,0,0,2.1579908207058907e-06,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,530
8e2edd66,unsupported_shape_change,3,1,29,0,0,8.170027285814285e-07,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,531
8e301a54,no_deterministic_local_rule,3,1,29,0,29,0.015797176980413496,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,532
8e5a5113,no_deterministic_local_rule,3,1,29,0,29,0.00705101597122848,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,533
8eb1be9a,no_deterministic_local_rule,2,1,29,0,29,0.019364165957085788,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,534
8ee62060,no_deterministic_local_rule,3,1,29,0,29,0.019532543024979532,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,535
8efcae92,unsupported_shape_change,3,1,29,0,0,1.3670651242136955e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,536
8f2ea7aa,no_deterministic_local_rule,3,1,29,0,29,0.013104920974001288,,,2,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,537
8fbca751,selected,3,1,29,2,27,0.019467409001663327,0.0,0.8340248962655602,,0,0.0,0.0,1.0,moore_r2,7143.0,predicted_incorrect,von_neumann_r2,13,41,2397.0,8.0,2405.0,0.2604166666666667,0.2604166666666667,1,0,0.0,0.0,0,0.0,0.0,,1,0.7395833333333334,96,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,538
8fff9e47,unsupported_shape_change,2,1,29,0,0,2.3260945454239845e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,539
902510d5,no_deterministic_local_rule,4,1,29,0,29,0.024727021111175418,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,540
90347967,no_deterministic_local_rule,3,1,29,0,29,0.009402083931490779,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,541
90c28cc7,unsupported_shape_change,3,1,29,0,0,1.425039954483509e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,542
90f3ed37,no_deterministic_local_rule,3,1,29,0,29,0.022182308021001518,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,543
9110e3c5,unsupported_shape_change,7,2,29,0,0,1.3880198821425438e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,544
913fb3ed,selected,4,1,29,3,26,0.04376075998879969,0.25,0.9851694915254238,,0,0.0,0.0,1.0,moore_r1,1437.0,predicted_incorrect,moore_r1,9,30,1276.0,8.0,1284.0,0.984375,0.984375,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.984375,256,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,545
91413438,unsupported_shape_change,4,1,29,0,0,1.7960555851459503e-06,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,546
91714a58,selected,3,1,29,4,25,0.06894735398236662,0.0,0.7552083333333334,,0,0.0,0.0,1.0,von_neumann_r1,6199.0,predicted_incorrect,von_neumann_r1,5,196,4758.0,8.0,4766.0,0.3984375,0.3984375,1,0,0.0,0.0,0,0.0,0.0,moore_r1,1,0.75390625,256,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,547
9172f3a0,unsupported_shape_change,2,1,29,0,0,1.8370337784290314e-06,,,1;6,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,548
917bccba,no_deterministic_local_rule,3,1,29,0,29,0.021690294961445034,,,6;7,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,549
928ad970,no_deterministic_local_rule,3,1,29,0,29,0.027138713048771024,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,550
92e50de0,no_deterministic_local_rule,3,1,29,0,29,0.0869274870492518,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,551
9344f635,selected,3,1,29,1,28,0.014327783952467144,0.0,0.6391752577319587,8,1,0.0,0.0,0.0,,,predicted_incorrect,moore_r2,25,70,7455.0,8.0,7463.0,0.02,0.02,1,0,0.0,0.0,0,0.0,0.0,,1,0.53,100,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,552
9356391f,no_deterministic_local_rule,2,1,29,0,29,0.024060333031229675,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,553
93b4f4b3,unsupported_shape_change,2,1,29,0,0,1.7320271581411362e-06,,,4;7;8,3,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,554
93b581b8,selected,3,1,29,1,28,0.00956762908026576,0.0,0.6203703703703703,,0,0.0,0.0,1.0,moore_r2,5686.0,predicted_incorrect,moore_r2,25,41,4438.0,8.0,4446.0,0.027777777777777776,0.027777777777777776,1,0,0.0,0.0,0,0.0,0.0,,1,0.6666666666666666,36,1.0,1.0,0.0,0.0,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,555
93c31fbe,no_deterministic_local_rule,3,1,29,0,29,0.06907847500406206,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,556
94133066,unsupported_shape_change,3,1,29,0,0,1.8280697986483574e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,557
941d9a10,no_deterministic_local_rule,3,1,29,0,29,0.015780978021211922,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,558
94414823,no_deterministic_local_rule,3,1,29,0,29,0.015896313008852303,,,1;9,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,559
